City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
286,Lorengau,PG,2021-12-30 16:33:55,-2.0226,147.2712,80.82,80,100,10.16
287,Beihai,CN,2021-12-30 16:33:55,21.4833,109.1,59.79,68,10,9.04
288,Mountain Home,US,2021-12-30 16:33:56,43.133,-115.6912,25.93,100,75,10.36
289,Sibolga,ID,2021-12-30 16:33:56,1.7427,98.7792,76.96,90,100,2.57
290,Raudeberg,NO,2021-12-30 16:33:56,61.9875,5.1352,36.27,95,99,3.0
291,Walvis Bay,NA,2021-12-30 16:33:57,-22.9575,14.5053,77.95,41,0,17.27
292,Lianzhou,CN,2021-12-30 16:33:57,24.7811,112.3825,44.87,93,0,3.04
293,Sandwick,GB,2021-12-30 16:33:57,60.0,-1.25,48.02,93,20,16.11
294,Hofn,IS,2021-12-30 16:33:58,64.2539,-15.2082,35.62,60,75,12.66
295,Burns Lake,CA,2021-12-30 16:33:58,54.2331,-125.7533,-11.78,100,93,1.74
296,Belle Fourche,US,2021-12-30 16:33:58,44.6714,-103.8522,33.35,66,29,1.52
297,El Carmen,CO,2021-12-30 16:33:59,8.5106,-73.4478,81.95,52,99,2.66
298,Santiago Del Estero,AR,2021-12-30 16:33:59,-27.7951,-64.2615,102.81,13,0,7.99
299,Souillac,MU,2021-12-30 16:34:00,-20.5167,57.5167,78.37,69,40,10.36
300,Caravelas,BR,2021-12-30 16:34:00,-17.7125,-39.2481,84.51,61,87,10.0
301,Samaipata,BO,2021-12-30 16:34:00,-18.15,-63.8667,79.52,44,74,5.37
302,Hay River,CA,2021-12-30 16:34:01,60.8156,-115.7999,-27.42,68,20,4.61
303,Manavalakurichi,IN,2021-12-30 16:34:01,8.1333,77.3,84.29,77,6,7.99
304,Brokopondo,SR,2021-12-30 16:34:02,4.75,-55.1667,82.17,73,71,7.9
305,Berezovyy,RU,2021-12-30 16:34:02,51.6667,135.7,-11.02,98,100,2.93
306,Karratha,AU,2021-12-30 16:34:02,-20.7377,116.8463,80.94,78,32,8.68
307,Kruisfontein,ZA,2021-12-30 16:34:03,-34.0033,24.7314,66.88,69,21,12.5
308,Barra Do Garcas,BR,2021-12-30 16:32:12,-15.89,-52.2567,74.71,88,100,4.36
309,Port Macquarie,AU,2021-12-30 16:31:50,-31.4333,152.9167,63.9,78,28,3.67
310,Kingaroy,AU,2021-12-30 16:34:03,-26.5333,151.8333,60.84,100,75,8.05
311,Kostomuksha,RU,2021-12-30 16:34:04,64.571,30.5767,18.23,92,100,10.27
312,Passo De Camaragibe,BR,2021-12-30 16:34:04,-9.2368,-35.4901,89.15,61,74,9.08
313,Omsukchan,RU,2021-12-30 16:34:04,62.5333,155.8,-41.66,96,51,4.12
314,Buchanan,LR,2021-12-30 16:34:05,5.8808,-10.0467,91.36,72,49,10.22
315,Inirida,CO,2021-12-30 16:34:05,3.8653,-67.9239,85.57,70,97,2.82
316,Barcelos,PT,2021-12-30 16:34:06,41.5388,-8.6151,63.91,78,1,3.96
317,Marica,BR,2021-12-30 16:34:06,-22.9194,-42.8186,81.86,81,100,5.35
318,Santa Rosalia,MX,2021-12-30 16:34:06,27.3167,-112.2833,60.33,65,100,1.95
319,Coihaique,CL,2021-12-30 16:34:07,-45.5752,-72.0662,59.61,62,75,5.75
320,Belyy Yar,RU,2021-12-30 16:35:07,53.6039,91.3903,8.85,76,0,13.42
321,Bam,IR,2021-12-30 16:35:08,29.106,58.357,55.49,38,4,2.98
322,Yumen,CN,2021-12-30 16:35:08,40.2833,97.2,20.8,43,100,18.57
323,Kasungu,MW,2021-12-30 16:35:09,-13.0333,33.4833,73.83,61,96,3.58
324,Pangnirtung,CA,2021-12-30 16:35:09,66.1451,-65.7125,1.4,71,75,2.3
325,Wanlaweyn,SO,2021-12-30 16:35:09,2.6185,44.8938,76.51,70,87,17.98
326,Severodvinsk,RU,2021-12-30 16:35:10,64.5635,39.8302,21.31,89,100,12.46
327,Santa Cruz,BO,2021-12-30 16:35:10,-17.8,-63.1667,89.65,58,40,16.11
328,Evensk,RU,2021-12-30 16:35:10,61.95,159.2333,-10.61,83,89,8.88
329,Ponta Do Sol,PT,2021-12-30 16:35:11,32.6667,-17.1,74.71,79,84,6.35
330,Shizunai,JP,2021-12-30 16:33:01,42.3339,142.3669,24.37,69,97,17.2
331,Vangaindrano,MG,2021-12-30 16:35:11,-23.35,47.6,76.26,88,70,8.03
332,Hamilton,US,2021-12-30 16:31:16,39.1834,-84.5333,48.99,96,90,1.01
333,Gimli,CA,2021-12-30 16:35:12,50.6336,-96.9907,-15.57,76,99,5.75
334,Palembang,ID,2021-12-30 16:35:12,-2.9167,104.7458,78.89,94,40,3.44
335,Millinocket,US,2021-12-30 16:35:12,45.6573,-68.7098,32.41,80,90,0.0
336,Nome,US,2021-12-30 16:35:13,64.5011,-165.4064,-11.13,77,1,0.0
337,Poum,NC,2021-12-30 16:35:13,-20.2333,164.0167,80.64,84,100,19.46
338,Port Hedland,AU,2021-12-30 16:35:13,-20.3167,118.5667,86.05,62,45,18.41
339,Sragen,ID,2021-12-30 16:35:14,-7.4264,111.0222,75.69,90,100,4.21
340,Vestmanna,FO,2021-12-30 16:35:14,62.1564,-7.1664,40.12,81,90,16.11
341,Praia Da Vitoria,PT,2021-12-30 16:35:14,38.7333,-27.0667,61.05,88,40,20.98
342,Honiara,SB,2021-12-30 16:35:15,-9.4333,159.95,78.44,90,100,6.73
343,Luderitz,NA,2021-12-30 16:35:15,-26.6481,15.1594,69.67,59,0,26.78
344,Mehamn,NO,2021-12-30 16:35:16,71.0357,27.8492,30.11,58,40,11.5
345,Vanavara,RU,2021-12-30 16:35:16,60.34,102.2797,3.99,96,100,6.04
346,Vokhtoga,RU,2021-12-30 16:35:16,58.8147,41.0461,4.68,99,95,4.68
347,Sinop,TR,2021-12-30 16:35:17,41.7711,34.8709,45.25,74,42,7.76
348,Shimoda,JP,2021-12-30 16:35:17,34.6667,138.95,39.11,66,12,34.16
349,Darlowo,PL,2021-12-30 16:35:17,54.421,16.4107,43.95,99,100,12.53
350,Sakakah,SA,2021-12-30 16:35:18,29.9697,40.2064,54.97,71,84,8.48
351,Kavieng,PG,2021-12-30 16:35:18,-2.5744,150.7967,82.83,78,100,15.9
352,Saskylakh,RU,2021-12-30 16:35:18,71.9167,114.0833,-35.14,100,24,2.95
353,Cabra,ES,2021-12-30 16:35:19,37.4725,-4.4421,74.19,47,0,1.52
354,Yulara,AU,2021-12-30 16:35:19,-25.2406,130.9889,84.04,17,98,10.36
355,Yueyang,CN,2021-12-30 16:35:19,29.3333,113.0919,43.77,37,35,5.32
356,Dok Kham Tai,TH,2021-12-30 16:35:20,19.1624,99.9934,69.15,84,92,1.45
357,Bathsheba,BB,2021-12-30 16:35:20,13.2167,-59.5167,84.81,58,40,21.85
358,Rudnogorsk,RU,2021-12-30 16:35:20,57.2639,103.7519,-1.35,100,100,3.33
359,Volgodonsk,RU,2021-12-30 16:35:21,47.5136,42.1514,34.23,100,100,5.77
360,Comodoro Rivadavia,AR,2021-12-30 16:35:21,-45.8667,-67.5,71.46,20,20,25.32
361,Kieta,PG,2021-12-30 16:35:22,-6.2167,155.6333,79.43,83,100,3.62
362,Porbandar,IN,2021-12-30 16:35:22,21.6422,69.6093,67.98,49,4,11.5
363,Janovice Nad Uhlavou,CZ,2021-12-30 16:35:22,49.3451,13.2181,54.7,92,100,12.8
364,Bara,NG,2021-12-30 16:35:23,10.3744,10.7288,81.19,17,72,8.5
365,Kholtoson,RU,2021-12-30 16:35:23,50.2981,103.3097,1.96,92,100,3.47
366,Acapulco,MX,2021-12-30 16:31:41,16.8634,-99.8901,78.62,65,1,0.0
367,Laval,CA,2021-12-30 16:33:52,45.57,-73.692,28.29,80,90,1.01
368,Taltal,CL,2021-12-30 16:36:24,-25.4,-70.4833,70.56,70,22,8.93
369,Richards Bay,ZA,2021-12-30 16:36:24,-28.783,32.0377,75.9,94,43,10.36
370,Luena,AO,2021-12-30 16:36:24,-11.7833,19.9167,65.84,82,100,3.15
371,Labuhan,ID,2021-12-30 16:36:25,-6.8844,112.2051,80.53,80,100,5.68
372,Noumea,NC,2021-12-30 16:36:25,-22.2763,166.4572,81.0,99,100,10.89
373,Lesnyye Polyany,RU,2021-12-30 16:36:25,55.9667,37.8667,17.92,98,100,4.45
374,Falmouth,GB,2021-12-30 16:36:26,50.1544,-5.0711,56.3,100,90,19.57
375,Hervey Bay,AU,2021-12-30 16:36:26,-25.2986,152.8535,73.04,71,100,21.59
376,Tsiroanomandidy,MG,2021-12-30 16:36:26,-18.7667,46.0333,67.8,96,100,8.43
377,Honningsvag,NO,2021-12-30 16:36:27,70.9821,25.9704,22.53,57,100,16.37
378,Ginir,ET,2021-12-30 16:36:27,7.1333,40.7,60.64,38,22,1.77
379,Cozumel,MX,2021-12-30 16:31:35,20.5083,-86.9458,84.27,79,20,8.99
380,Camana,PE,2021-12-30 16:36:28,-16.6228,-72.7111,73.04,71,64,9.91
381,Machesney Park,US,2021-12-30 16:36:28,42.3472,-89.039,31.55,78,90,4.0
382,Hurghada,EG,2021-12-30 16:36:28,27.2574,33.8129,68.04,45,0,0.0
383,Soyo,AO,2021-12-30 16:36:29,-6.1349,12.3689,82.45,83,100,7.14
384,Itoman,JP,2021-12-30 16:36:29,26.1247,127.6694,60.82,59,75,19.57
385,Yenagoa,NG,2021-12-30 16:36:29,4.9247,6.2642,87.24,55,51,12.03
386,Rafraf,TN,2021-12-30 16:33:23,37.1904,10.1837,62.91,84,12,19.71
387,Quatre Cocos,MU,2021-12-30 16:36:30,-20.2078,57.7625,78.1,62,86,14.16
388,Bimbo,CF,2021-12-30 16:36:31,4.2567,18.4158,87.73,48,68,2.3
389,Abalak,RU,2021-12-30 16:36:31,58.1286,68.5944,5.63,92,97,9.01
390,Lugovoy,KZ,2021-12-30 16:36:31,42.9472,72.7644,27.07,72,79,3.83
391,Onalaska,US,2021-12-30 16:36:32,43.8844,-91.2351,21.33,84,82,6.44
392,Sohag,EG,2021-12-30 16:36:32,26.557,31.6948,66.49,32,1,5.84
393,Kawanoe,JP,2021-12-30 16:36:32,34.0167,133.5667,43.57,79,71,27.81
394,Necochea,AR,2021-12-30 16:36:33,-38.5473,-58.7368,73.04,40,100,18.75
395,Bambous Virieux,MU,2021-12-30 16:36:33,-20.3428,57.7575,78.22,69,40,10.36
396,Airai,TL,2021-12-30 16:36:33,-8.9266,125.4092,60.49,90,100,1.45
397,Aykhal,RU,2021-12-30 16:33:15,66.0,111.5,-28.59,91,1,2.06
398,Westport,US,2021-12-30 16:35:14,41.1415,-73.3579,48.18,95,90,1.01
399,Iqaluit,CA,2021-12-30 16:36:34,63.7506,-68.5145,13.73,73,90,12.66
400,Borovoy,RU,2021-12-30 16:36:34,55.4333,86.0833,-2.92,77,40,17.9
401,Yuzhno-Kurilsk,RU,2021-12-30 16:36:35,44.0306,145.8556,26.58,82,100,11.05
402,Matara,LK,2021-12-30 16:36:35,5.9485,80.5353,75.76,88,12,9.55
403,Wanganui,NZ,2021-12-30 16:36:35,-39.9333,175.05,60.75,85,79,1.99
404,Novoorsk,RU,2021-12-30 16:36:36,51.381,58.9813,3.85,88,100,6.85
405,Paamiut,GL,2021-12-30 16:36:36,61.994,-49.6678,12.24,68,97,6.93
406,Vung Tau,VN,2021-12-30 16:36:37,10.346,107.0843,77.68,74,89,18.61
407,Gornopravdinsk,RU,2021-12-30 16:36:37,60.05,69.9,6.46,95,100,8.46
408,Amapa,BR,2021-12-30 16:36:37,1.0,-52.0,89.17,49,64,5.64
409,Beringovskiy,RU,2021-12-30 16:36:38,63.05,179.3167,5.23,95,100,15.43
410,Chillicothe,US,2021-12-30 16:36:38,39.3331,-82.9824,49.91,100,90,3.44
411,Skelleftea,SE,2021-12-30 16:36:38,64.7507,20.9528,32.36,69,90,3.44
412,Binucayan,PH,2021-12-30 16:36:39,8.25,125.7167,71.53,99,78,1.36
413,Boa Vista,BR,2021-12-30 16:36:39,2.8197,-60.6733,87.78,55,90,17.27
414,Jiuquan,CN,2021-12-30 16:36:39,39.7432,98.5174,20.64,35,100,1.83
415,Rocha,UY,2021-12-30 16:35:26,-34.4833,-54.3333,96.76,19,12,10.18
416,Port Arthur,CN,2021-12-30 16:37:40,38.8,121.2667,23.22,46,19,15.12
417,Nakamura,JP,2021-12-30 16:37:40,32.9833,132.9333,40.55,72,60,14.23
418,Mananjary,MG,2021-12-30 16:37:41,-21.2167,48.3333,77.49,82,94,7.96
419,Sao Jose Da Coroa Grande,BR,2021-12-30 16:37:41,-8.8978,-35.1478,83.35,63,55,10.49
420,Natal,BR,2021-12-30 16:37:33,-5.795,-35.2094,90.25,62,20,16.11
421,Kisanga,TZ,2021-12-30 16:37:42,-7.4362,37.7034,80.62,78,80,7.85
422,Najran,SA,2021-12-30 16:37:42,17.4924,44.1277,68.65,50,48,0.85
423,Nadym,RU,2021-12-30 16:37:42,65.5333,72.5167,-21.46,100,96,6.26
424,Boguchany,RU,2021-12-30 16:37:43,58.3814,97.4531,9.52,96,100,5.7
425,Meulaboh,ID,2021-12-30 16:37:43,4.1363,96.1285,79.02,84,81,3.06
426,Chippewa Falls,US,2021-12-30 16:37:44,44.9369,-91.3929,17.98,78,90,6.91
427,Hare Bay,CA,2021-12-30 16:37:44,48.8499,-54.0148,31.6,81,95,10.27
428,Palm Springs,US,2021-12-30 16:37:09,33.8303,-116.5453,57.6,77,90,1.01
429,Talara,PE,2021-12-30 16:37:44,-4.5772,-81.2719,83.16,54,0,19.57
430,Pundaguitan,PH,2021-12-30 16:37:45,6.3711,126.1689,78.93,84,100,18.43
431,Foam Lake,CA,2021-12-30 16:37:45,51.65,-103.5343,-36.38,99,46,4.92
432,Dingle,PH,2021-12-30 16:37:45,10.9995,122.6711,74.14,92,100,11.01
433,Boundiali,CI,2021-12-30 16:37:46,9.5217,-6.4869,93.81,11,6,4.61
434,Nemuro,JP,2021-12-30 16:37:46,43.3236,145.575,26.53,94,100,10.67
435,Zermatt,CH,2021-12-30 16:37:47,46.0213,7.7491,38.34,44,18,5.3
436,Emba,KZ,2021-12-30 16:37:47,48.8264,58.1442,11.89,78,100,10.22
437,Iskateley,RU,2021-12-30 16:37:47,67.6803,53.1512,10.02,96,100,8.41
438,Kaeo,NZ,2021-12-30 16:37:48,-35.1,173.7833,57.33,88,85,4.16
439,Katobu,ID,2021-12-30 16:37:48,-4.9408,122.5276,76.62,92,100,1.7
440,Gibara,CU,2021-12-30 16:37:48,21.1097,-76.1317,85.32,55,40,13.73
441,Iskandar,UZ,2021-12-30 16:37:49,41.5539,69.7008,32.85,54,100,9.53
442,Grand-Santi,GF,2021-12-30 16:37:49,4.25,-54.3833,79.09,92,84,4.12
443,Malindi,KE,2021-12-30 16:33:18,-3.2175,40.1191,84.36,70,20,11.5
444,Bet Shemesh,IL,2021-12-30 16:37:50,31.7496,34.9888,60.1,42,80,9.31
445,Leningradskiy,RU,2021-12-30 16:37:50,69.3833,178.4167,-14.8,95,100,5.88
446,Bud,US,2021-12-30 16:37:50,39.447,-86.1758,46.49,99,8,4.36
447,Erenhot,CN,2021-12-30 16:37:51,43.6475,111.9767,13.39,48,0,10.89
448,Tessalit,ML,2021-12-30 16:37:51,20.1986,1.0114,77.72,14,0,9.84
449,Jalu,LY,2021-12-30 16:37:52,29.0331,21.5482,64.63,64,68,18.19
450,Aksu,CN,2021-12-30 16:37:52,41.1231,80.2644,21.34,71,11,0.72
451,Colares,PT,2021-12-30 16:37:52,38.7992,-9.4469,62.98,79,20,8.01
452,Bayanday,RU,2021-12-30 16:37:53,53.0661,105.5139,0.54,92,100,3.6
453,Gat,IL,2021-12-30 16:37:53,31.61,34.7642,61.92,42,82,10.8
454,Greeley,US,2021-12-30 16:37:53,40.4233,-104.7091,47.77,35,0,9.44
455,Lovozero,RU,2021-12-30 16:37:54,68.005,35.0117,3.16,94,74,2.95
456,Maan,PH,2021-12-30 16:37:54,5.9339,124.7356,77.99,83,100,2.53
457,Tigzirt,DZ,2021-12-30 16:37:55,36.8886,4.1198,59.27,66,0,0.83
458,Dalvik,IS,2021-12-30 16:37:55,65.9702,-18.5286,21.13,92,100,5.64
459,Barrhead,GB,2021-12-30 16:37:55,55.7992,-4.3929,54.01,92,20,1.01
460,Rodino,RU,2021-12-30 16:38:56,52.5,80.25,-13.81,99,19,6.64
461,Coahuayana,MX,2021-12-30 16:38:56,18.7333,-103.6833,84.06,48,0,2.68
462,Longyearbyen,SJ,2021-12-30 16:38:56,78.2186,15.6401,-0.56,78,0,12.66
463,Benton Harbor,US,2021-12-30 16:38:57,42.1167,-86.4542,34.48,78,90,8.05
464,Champerico,GT,2021-12-30 16:38:57,14.3,-91.9167,87.35,60,7,4.43
465,Taki,IN,2021-12-30 16:38:58,22.5861,88.9214,70.03,52,36,5.68
466,Lingao,CN,2021-12-30 16:38:58,19.9103,109.6859,66.09,77,70,10.36
467,Bonaventure,CA,2021-12-30 16:38:59,48.0457,-65.4926,31.33,86,100,4.61
468,Cockburn Town,TC,2021-12-30 16:38:59,21.4612,-71.1419,78.48,69,0,15.73
469,Winona,US,2021-12-30 16:36:00,43.9666,-91.7668,18.55,86,67,8.25
470,Buckeburg,DE,2021-12-30 16:38:59,52.2607,9.0494,58.12,93,100,13.8
471,Hambantota,LK,2021-12-30 16:39:00,6.1241,81.1185,76.6,88,17,13.31
472,Shingu,JP,2021-12-30 16:39:00,33.7333,135.9833,42.91,60,2,13.09
473,Cumpas,MX,2021-12-30 16:39:00,29.9833,-109.7833,53.89,65,98,6.87
474,Mosquera,CO,2021-12-30 16:39:01,4.7059,-74.2302,66.29,48,40,6.91
475,Broome,US,2021-12-30 16:39:01,42.2506,-75.833,42.84,82,90,1.01
476,Samarai,PG,2021-12-30 16:39:01,-10.6167,150.6667,82.35,81,100,6.38
477,Trybukhivtsi,UA,2021-12-30 16:39:02,49.0436,25.4581,29.48,97,98,4.52
478,Stornoway,GB,2021-12-30 16:39:02,58.2093,-6.3865,48.92,91,75,5.99
479,Isla Mujeres,MX,2021-12-30 16:38:10,21.2311,-86.731,84.25,80,7,15.1
480,Gamba,GA,2021-12-30 16:39:03,-2.65,10.0,74.82,90,100,3.09
481,Moose Factory,CA,2021-12-30 16:39:03,51.2585,-80.6094,3.2,78,75,10.36
482,Ahipara,NZ,2021-12-30 16:39:04,-35.1667,173.1667,65.19,67,95,10.8
483,Mandalgovi,MN,2021-12-30 16:39:04,45.7625,106.2708,12.0,45,0,10.18
484,Umm Kaddadah,SD,2021-12-30 16:39:05,13.6017,26.6876,70.05,22,36,11.68
485,Nyurba,RU,2021-12-30 16:39:05,63.2842,118.3319,-37.61,100,91,3.09
486,Zhigansk,RU,2021-12-30 16:39:05,66.7697,123.3711,-42.18,99,100,7.52
487,Kungurtug,RU,2021-12-30 16:39:06,50.5994,97.5228,-1.66,97,100,1.14
488,Mount Gambier,AU,2021-12-30 16:39:06,-37.8333,140.7667,57.11,62,0,1.14
489,Cayenne,GF,2021-12-30 16:39:07,4.9333,-52.3333,84.24,81,75,8.01
490,Seddon,AU,2021-12-30 16:39:07,-37.8068,144.8916,68.38,77,0,6.91
491,Fairmont,US,2021-12-30 16:39:07,39.4851,-80.1426,59.25,88,87,2.55
492,Bowen,AU,2021-12-30 16:39:08,-20.0167,148.2333,75.42,81,100,17.43
493,Lubao,PH,2021-12-30 16:39:08,14.9167,120.55,77.07,79,11,10.18
494,Sao Raimundo Nonato,BR,2021-12-30 16:39:08,-9.0153,-42.6994,88.27,45,99,5.46
495,Santa Rosa,PH,2021-12-30 16:39:09,14.3122,121.1114,76.86,73,57,16.06
496,Makokou,GA,2021-12-30 16:39:09,0.5738,12.8642,75.69,86,92,3.53
497,Sedalia,US,2021-12-30 16:38:54,38.7045,-93.2283,35.51,93,90,5.75
498,Valenca Do Piaui,BR,2021-12-30 16:39:10,-6.4075,-41.7456,88.97,44,91,7.05
499,Camocim,BR,2021-12-30 16:39:10,-2.9022,-40.8411,84.34,71,62,14.94
500,Chimore,BO,2021-12-30 16:39:10,-16.9833,-65.1333,96.53,41,20,5.46
501,Shitanjing,CN,2021-12-30 16:39:11,39.2342,106.3439,19.18,36,99,3.98
502,Gudari,IN,2021-12-30 16:39:11,19.35,83.7833,66.72,81,39,2.01
503,Saurimo,AO,2021-12-30 16:40:11,-9.6608,20.3916,67.77,93,78,2.93
504,Srednekolymsk,RU,2021-12-30 16:40:12,67.45,153.6833,-34.82,98,68,6.89
505,Namibe,AO,2021-12-30 16:40:12,-15.1961,12.1522,74.34,66,51,7.74
506,Petrolia,CA,2021-12-30 16:40:12,42.8668,-82.1498,35.42,75,90,5.75
507,Ca Mau,VN,2021-12-30 16:40:11,9.1769,105.15,77.81,71,92,12.1
508,Ishinomaki,JP,2021-12-30 16:40:13,38.4167,141.3,31.1,73,53,6.76
509,Mayor Pablo Lagerenza,PY,2021-12-30 16:40:13,-19.9309,-60.7718,103.39,28,0,9.46
510,Port Victoria,KE,2021-12-30 16:40:14,0.0939,33.9756,71.47,77,98,10.11
511,Puerto Penasco,MX,2021-12-30 16:40:14,31.3167,-113.5333,58.91,86,100,15.01
512,La Rochelle,FR,2021-12-30 16:40:14,46.1667,-1.15,60.87,77,0,6.91
513,Havre-Saint-Pierre,CA,2021-12-30 16:40:15,50.2334,-63.5986,28.99,93,90,9.22
514,Pestravka,RU,2021-12-30 16:40:15,52.405,49.9583,15.73,96,94,6.76
515,Vilyuysk,RU,2021-12-30 16:40:16,63.7553,121.6247,-41.55,100,94,2.46
516,Touros,BR,2021-12-30 16:37:39,-5.1989,-35.4608,90.5,61,70,14.27
517,Beni,CD,2021-12-30 16:40:16,0.5,29.4667,69.31,80,97,2.3
518,El Vigia,VE,2021-12-30 16:40:17,8.6219,-71.6506,84.43,66,100,4.99
519,Marawi,PH,2021-12-30 16:40:17,7.9986,124.2928,66.65,96,100,1.16
520,Altay,CN,2021-12-30 16:40:17,47.8667,88.1167,10.62,84,100,3.8
521,Jumla,NP,2021-12-30 16:40:18,29.2747,82.1838,27.82,88,56,5.75
522,Udimskiy,RU,2021-12-30 16:40:18,61.1417,45.9144,6.44,97,97,7.34
523,Parintins,BR,2021-12-30 16:40:19,-2.6283,-56.7358,91.56,49,79,3.91
524,Hualmay,PE,2021-12-30 16:40:19,-11.0964,-77.6139,75.09,70,34,11.54
525,Jutai,BR,2021-12-30 16:40:19,-5.1833,-68.9,83.25,86,91,3.38
526,Luanda,AO,2021-12-30 16:39:19,-8.8368,13.2343,73.4,94,75,13.8
527,Hami,CN,2021-12-30 16:40:20,42.8,93.45,21.63,54,5,2.77
528,Palmer,US,2021-12-30 16:40:20,42.1584,-72.3287,43.38,87,90,0.0
529,Mamontovo,RU,2021-12-30 16:40:21,52.7055,81.6244,-14.64,98,14,6.38
530,Oranjestad,AW,2021-12-30 16:40:21,12.524,-70.027,84.15,69,75,5.99
531,Boffa,GN,2021-12-30 16:40:21,10.1667,-14.0333,90.5,49,0,10.92
532,Riyadh,SA,2021-12-30 16:36:39,24.6877,46.7219,64.54,51,67,6.29
533,Shambu,ET,2021-12-30 16:40:22,9.5667,37.1,54.99,71,94,2.35
534,Qui Nhon,VN,2021-12-30 16:40:22,13.7667,109.2333,73.0,85,56,17.49
535,Les Cayes,HT,2021-12-30 16:40:22,18.2,-73.75,85.12,53,1,7.58
536,Kristiinankaupunki,FI,2021-12-30 16:40:23,62.2743,21.376,34.2,98,100,18.25
537,Khambhat,IN,2021-12-30 16:40:23,22.3,72.6167,65.89,55,0,12.01
538,Farkhor,TJ,2021-12-30 16:40:24,37.4922,69.4036,43.68,43,100,6.06
539,Flinders,AU,2021-12-30 16:40:24,-34.5833,150.8552,67.37,81,52,1.99
540,Kurumkan,RU,2021-12-30 16:40:24,54.3,110.3,-8.28,89,77,3.0
541,Inhambane,MZ,2021-12-30 16:40:25,-23.865,35.3833,84.18,74,20,11.5
542,Trelew,AR,2021-12-30 16:40:25,-43.249,-65.3051,76.32,14,18,21.47
543,Isla Vista,US,2021-12-30 16:39:03,34.4133,-119.861,56.3,80,90,0.0
544,Inverness,GB,2021-12-30 16:36:50,57.4791,-4.224,52.99,82,20,5.01
545,Pozoblanco,ES,2021-12-30 16:40:26,38.3791,-4.8483,59.58,57,0,2.91
546,Avesta,SE,2021-12-30 16:40:26,60.1455,16.1679,38.12,97,100,10.67
547,Minna,NG,2021-12-30 16:41:27,9.6139,6.5569,89.33,15,44,4.99
548,Tautira,PF,2021-12-30 16:41:28,-17.7333,-149.15,77.02,70,80,16.33
549,Goderich,CA,2021-12-30 16:41:28,43.7501,-81.7165,34.92,69,93,6.91
550,Ossora,RU,2021-12-30 16:41:29,59.2353,163.0719,-7.78,89,25,5.68
